SeniorCitizen,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_Yes,PhoneService_No,PaperlessBilling_Yes,PaperlessBilling_No
0.0,0.041666666666666664,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.16391804097951027,0.2688666649401504,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.027777777777777776,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.40279860069965023,0.27951170889117083,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9583333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01049475262368818,0.5933327009761746,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.6791604197901051,0.911306620335613,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.041666666666666664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.009495252373813101,0.23681737522953106,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5138888888888888,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5337331334332833,0.7168572138270007,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7777777777777777,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05447276361819092,0.5966616728117171,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.5138888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01149425287356326,0.5036091894596911,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.09722222222222221,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.8105947026486757,0.4814314397819015,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.15277777777777776,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.4022988505747127,0.4656385706073055,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.875,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.8875562218890556,0.9369149667896565,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.027777777777777776,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5057471264367817,0.3071673749808495,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5182408795602199,0.2392866625545933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.125,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.6206896551724138,0.4896841300432221,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.6944444444444444,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5642178910544728,0.7946006410746118,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.7916666666666666,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.8090954522738633,0.8801244709538042,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.5642178910544728,0.7916629936060371,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.8180909545227386,0.9536904081040143,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5707146426786607,0.35556712429670295,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6944444444444444,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.7566216891554224,0.8529034629637734,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.125,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.2083958020989505,0.4035159849043536,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.19444444444444442,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5047476261869066,0.5318802248028597,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.15277777777777776,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.6026986506746628,0.529335556781319,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.861111111111111,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05697151424287858,0.5979813145189842,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.05555555555555555,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.7086456771614194,0.40109502401917113,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.16666666666666666,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.7066466766616694,0.5554168092526993,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.8333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06296851574212894,0.6089881764139096,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.06596701649175415,0.4282983901775652,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.3611111111111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6056971514242879,0.6623848356766975,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.027777777777777776,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.6666666666666666,0.614192903548226,0.33057011877490916,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.125,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.30034982508745633,0.4247439865310251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.2777777777777778,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.4287856071964019,0.5667446344825832,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.3468265867066467,0.327447030385217,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.6666666666666666,0.7781109445277362,0.6847168392884526,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.4722222222222222,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.375312343828086,0.6376961995393463,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4444444444444444,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.6891554222888557,0.7250261329162612,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.027777777777777776,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.26436781609195403,0.2666270303060381,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9027777777777777,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.654672663668166,0.8722876594402533,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5833333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.06346826586706647,0.5327353407412162,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.415792103948026,0.7002521146535216,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.09722222222222221,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5637181409295352,0.4541054116438317,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.027777777777777776,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.8145927036481759,0.3326400398147196,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8472222222222222,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.9535232383808097,0.9466151507748285,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2361111111111111,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.830584707646177,0.6362904990096726,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826089,0.9315175083115146,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.48125937031484256,0.8452015823116764,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.6616691654172915,0.7465999504562273,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.4247876061969016,0.2883946316127891,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.40277777777777773,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.01149425287356326,0.4589576931329065,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.009995002498750627,0.5938814982072227,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.6536731634182908,0.9012029085482172,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7777777777777777,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06096951524237884,0.5993483367524128,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.3055555555555555,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.7716141929035484,0.6822416442502136,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.6805555555555555,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.21939030484757624,0.6675080049870217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.3078460769615192,0.21284689248492467,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5694444444444444,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01049475262368818,0.5078551689826286,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.736111111111111,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.831584207896052,0.8824661163877509,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.861111111111111,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.7621189405297353,0.8931030958558158,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.6527777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.2318840579710145,0.6487946024579505,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.25,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5687156421789106,0.5957736377405463,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6944444444444444,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.8510744627686158,0.8578870058424348,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.3472222222222222,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.19390304847576215,0.5360812672934256,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.9722222222222222,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.8570714642678663,0.9545698540585684,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.06944444444444445,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6211894052973513,0.3978952697387048,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.013493253373313363,0.1561463063723496,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.041666666666666664,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5737131434282858,0.3605002106865992,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.6591704147926039,0.25390754111222946,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9583333333333333,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.7456271864067967,0.9183292505654772,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.015492253873063494,0.24000547656096755,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.20833333333333331,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8250874562718642,0.6033365453615691,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.7916666666666666,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.5237381309345327,0.8127018862893334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.5992003998001001,0.24792125535660897,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.5694444444444444,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.5597201399300351,0.7548012053495833,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.9305555555555555,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.8795602198900552,0.9420438895724306,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.4444444444444444,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5177411294352824,0.679328692417572,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.19444444444444442,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5622188905547227,0.5465393012170104,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2777777777777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013493253373313363,0.4121184415500297,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.55872063968016,0.24368943688000871,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3194444444444444,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.5657171414292854,0.6310614969744213,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.986111111111111,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7056471764117942,0.9179518524769987,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.861111111111111,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.7801099450274863,0.9072120679611652,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.986111111111111,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7161419290354822,0.9153956514929716,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.375,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.7681159420289856,0.7052388500242522,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.4444444444444444,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5102448775612195,0.6919185977322879,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.40479760119940045,0.22587887405922324,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.09722222222222221,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.3333333333333333,0.509745127436282,0.4448736419876435,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.16666666666666666,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6021989005497252,0.5290100771629572,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.611111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.6666666666666666,0.4667666166916543,0.7256329631607565,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.16666666666666666,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.24937531234382812,0.4476319663070804,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.38888888888888884,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.00849575212393805,0.451853364393713,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.2222222222222222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.014492753623188415,0.3928266717388541,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.08333333333333333,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.11794102948525739,0.3378485590112597,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.861111111111111,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.3333333333333333,0.19890054972513746,0.6917208024087818,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.7777777777777777,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.8600699650174914,0.8807343850677197,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1388888888888889,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7661169415292354,0.5241089254735036,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5072463768115943,0.6213968072745677,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.06944444444444445,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6186906546726637,0.41688013031266014,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012493753123438284,0.5750707583820919,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.75,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.871064467766117,0.894602732299131,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.3472222222222222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.004497751124437788,0.4346667090521954,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.027777777777777776,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6146926536731635,0.3022123707117562,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9722222222222222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.01149425287356326,0.6005137674279659,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.45427286356821606,0.5803698756065692,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5972222222222222,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.8125937031484258,0.8166312020799374,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7638888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006496751624187946,0.5637639392338045,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.6388888888888888,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.6046976511744129,0.7808706727892367,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.18055555555555555,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.696151924037981,0.573442256065103,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.6388888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006996501749125444,0.5356689383033236,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.08333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8655672163918042,0.45219974154294273,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.09722222222222221,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.6646676661669166,0.46585681923734723,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.19444444444444442,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.8180909545227386,0.5982932575969928,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9027777777777777,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.8635682158920539,0.9275869287497785,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.3611111111111111,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.41979010494752633,0.6195422300349023,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.1388888888888889,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.8150924537731135,0.5507896017046909,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.1388888888888889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.018490754622688677,0.3584028207626774,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9583333333333333,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.8760619690154923,0.9513827773885102,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5138888888888888,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.7161419290354822,0.7699514637948243,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.861111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.46376811594202905,0.796023819255711,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.6666666666666666,0.7051474262868567,0.6800731519432467,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.01899050474762623,0.15763883107404858,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.14892553723138433,0.1867497141873598,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6566716641679162,0.9060103171845075,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
